"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"83","Gadus chalcogrammus",9,0,0,1.8899467127154e-06,1.7829688162781e-07,1.72126060045336e-06,1.88832165699405e-06,2.06001412234059e-06
"83","Gadus macrocephalus",9,0,0,0.999996210351735,3.4077454845684e-07,0.999995864443449,0.999996271897272,0.999996503946314
"86","Boreogadus saida",9,1,0,0.902628753984145,0.0107064093657308,0.892919622849445,0.90162137882146,0.913194154007127
"86","Gadus chalcogrammus",9,1,0,4.75509048455825e-06,3.43232794942863e-06,2.70628678472471e-06,2.84904667878892e-06,8.42403141929573e-06
"86","Gadus macrocephalus",9,1,0,0.0973663307113224,0.0107060043680171,0.0868027737644098,0.0983696344487654,0.107077079481409
"87","Boreogadus saida",9,0,0,1.49972991518628e-06,2.51380951081858e-07,1.23280542358638e-06,1.60166522783514e-06,1.68000939103464e-06
"87","Gadus chalcogrammus",9,0,0,0.000586734711037634,0.000861389085990607,6.32860047777266e-05,0.000119049398465265,0.00150771593298406
"87","Gadus macrocephalus",9,0,0,0.99941168602784,0.000861142637012467,0.998490967507925,0.999879177582536,0.999935036726262
"89","Boreogadus saida",9,0,0,1.30260422191697e-06,2.05997958925252e-07,1.08668985402458e-06,1.36781225126354e-06,1.46309176486477e-06
"89","Gadus chalcogrammus",9,0,0,0.394271287185267,0.0271548241884739,0.365368937189858,0.405928461877819,0.413265038692008
"89","Gadus macrocephalus",9,0,0,0.605727341211733,0.0271547062935847,0.586733527620103,0.594070408716076,0.63462954742467
"9","Boreogadus saida",9,2,0,0.497785452781616,0.0303024184695579,0.46943112051684,0.496793912668025,0.526982594142944
"9","Gadus chalcogrammus",9,2,0,2.76938541315527e-06,4.3530791307704e-07,2.4861856793978e-06,2.55533404051532e-06,3.2345288136567e-06
"9","Gadus macrocephalus",9,2,0,0.502211659088514,0.0303024371969088,0.473014711499017,0.503202672493053,0.530566245284154
"91","Boreogadus saida",9,0,0,0.0108422837484234,0.00709141175750688,0.00387598186046552,0.0114219608738706,0.0173158600797511
