"tank_ID","Species","n.simple.N","n.sample.dissim","n.tank.dissim","Mean","SD","q.025","Median","q.975"
"55","Boreogadus saida",9,1,0,0.00481417173058853,0.00195414414212436,0.00276984077613191,0.00541279423972301,0.00634967355228086
"55","Gadus chalcogrammus",9,1,0,0.496971795369496,0.0446257638727225,0.452583077240796,0.50217371808422,0.536938879190681
"55","Gadus macrocephalus",9,1,0,0.498213933731314,0.0461645041274959,0.45759891138203,0.491427198270539,0.544597681222257
"56","Boreogadus saida",9,0,0,0.555352944358955,0.0172573284934537,0.543074984742695,0.548221758481785,0.573692411970809
"56","Gadus chalcogrammus",9,0,0,8.26135592469595e-06,1.31636398714528e-05,6.50479385711199e-07,6.73382201284298e-07,2.23220101285806e-05
"56","Gadus macrocephalus",9,0,0,0.444638737828477,0.0172490538821712,0.42630685693476,0.451777533663879,0.456902642262102
"58","Boreogadus saida",9,1,0,0.288678552629764,0.0603669868563056,0.243357489096268,0.267042870255173,0.352389946181661
"58","Gadus chalcogrammus",9,1,0,0.545778043444681,0.0493324383387184,0.494793200377202,0.558066095070079,0.586318042630573
"58","Gadus macrocephalus",9,1,0,0.165543317826126,0.0122654543501793,0.152576416088589,0.170084052591137,0.174650595013403
"59","Boreogadus saida",4,0,2,0.556822631455178,0.626743344544772,0.13580688591359,0.556822631455178,0.977838376996766
"59","Gadus chalcogrammus",4,0,2,0.442958385846403,0.626436765206805,0.0221485854172213,0.442958385846403,0.863768186275585
"59","Gadus macrocephalus",4,0,2,0.000218938755621495,0.000306524933020203,1.30301898172245e-05,0.000218938755621495,0.000424847321425766
"60","Boreogadus saida",9,0,0,0.000130117676469796,0.000113999895072995,1.09006566163751e-05,0.000164818407831144,0.00021983907466607
"60","Gadus chalcogrammus",9,0,0,1.05510639706238e-06,9.44502070750028e-08,9.54218917750576e-07,1.1095278150792e-06,1.10973567105987e-06
"60","Gadus macrocephalus",9,0,0,0.999868719200502,0.000114099956782019,0.999778945827293,0.999833946814769,0.999988049101585
"62","Boreogadus saida",9,0,0,0.817215963095337,0.0399298289292509,0.775149897486251,0.831056041246866,0.847517962275625
"62","Gadus chalcogrammus",9,0,0,2.95673197385292e-05,5.01675789271942e-05,5.89594126973367e-07,6.18013272920106e-07,8.31519558458527e-05
"62","Gadus macrocephalus",9,0,0,0.182754417654871,0.0399449417930757,0.152477024483008,0.168856394136356,0.224845130817472
"63","Boreogadus saida",9,0,0,5.39433155097454e-06,3.30247115782801e-06,3.46032835572861e-06,3.51817620638092e-06,8.92306678912505e-06
"63","Gadus chalcogrammus",9,0,0,0.0099000898782848,0.00275541735338279,0.00707405420349344,0.0105014210238398,0.0122149940793544
"63","Gadus macrocephalus",9,0,0,0.990094342624177,0.00275223740506454,0.987781333385847,0.989495037159845,0.992916761507191
"64","Boreogadus saida",9,1,0,0.0538258209329396,0.0743407393839839,0.00838752727486182,0.0137683330821962,0.133312979264149
"64","Gadus chalcogrammus",9,1,0,0.798589703229347,0.0396001947772571,0.756274124674713,0.818095068477439,0.824325721323103
"64","Gadus macrocephalus",9,1,0,0.147584331304291,0.0348254616796043,0.110368029553711,0.167241885587455,0.16809171191418
"65","Boreogadus saida",9,0,0,0.00107678444946554,0.00153382181784937,2.37149384648843e-05,0.000392381538722283,0.00271159643459797
"65","Gadus chalcogrammus",9,0,0,0.826939941845779,0.0246838696412859,0.809877663684046,0.816075991518025,0.853236577786102
"65","Gadus macrocephalus",9,0,0,0.171983179218743,0.0261693382433309,0.144071132258927,0.183919600410418,0.189749268165634
"67","Boreogadus saida",9,0,0,2.71198856193862e-06,1.16722856302864e-07,2.58750924415703e-06,2.76499940269925e-06,2.79140866507367e-06
"67","Gadus chalcogrammus",9,0,0,9.68829335451059e-07,8.07059591571805e-08,8.95587238671275e-07,9.61344876288727e-07,1.04843322251882e-06
"67","Gadus macrocephalus",9,0,0,0.99999622041663,1.89745040003258e-07,0.999996079913094,0.999996149625827,0.999996421092348
"7","Boreogadus saida",9,0,0,3.60015078095396e-06,2.15920410895778e-06,1.89028953884174e-06,2.95913991830856e-06,5.85487125631477e-06
"7","Gadus chalcogrammus",9,0,0,0.998932521741508,0.00183117329102673,0.996976412387441,0.999984871195889,0.99999413405935
"7","Gadus macrocephalus",9,0,0,0.00106386286716132,0.00183172192314046,3.81927877108522e-06,9.09633599444865e-06,0.00302045800704339
"70","Boreogadus saida",9,2,0,0.642587604063417,0.104501877435002,0.560247677970424,0.610922401343782,0.751842952468101
"70","Gadus chalcogrammus",9,2,0,1.18385573679463e-06,9.87157333544464e-08,1.10359835595474e-06,1.15785508875669e-06,1.28621366846676e-06
"70","Gadus macrocephalus",9,2,0,0.357411133325957,0.104501825200548,0.248155856672576,0.38907623505204,0.439751073512168
"71","Boreogadus saida",9,2,0,0.874217144230447,0.0584346796488723,0.81345376404575,0.89036828103352,0.921252058132531
"71","Gadus chalcogrammus",9,2,0,9.30450888277608e-07,1.47946726729177e-07,7.94982094436248e-07,9.19212869431756e-07,1.07547199813794e-06
"71","Gadus macrocephalus",9,2,0,0.125781865178717,0.0584345664923586,0.0787469672289218,0.10963087931666,0.18654510111126
"72","Boreogadus saida",9,0,0,2.93973817577954e-06,1.50575842344062e-07,2.78043493920893e-06,2.99628702220043e-06,3.05097489289238e-06
"72","Gadus chalcogrammus",9,0,0,0.0810338210500765,0.0123720735335263,0.068119152426338,0.084684011048894,0.0908458281748203
"72","Gadus macrocephalus",9,0,0,0.918963151361638,0.0123722014821892,0.90915108947892,0.91531285089736,0.931877968638993
"73","Boreogadus saida",9,0,0,2.34720422996818e-06,9.7091195950711e-08,2.24450294103126e-06,2.38354536377614e-06,2.41901555516833e-06
"73","Gadus chalcogrammus",9,0,0,8.26141093573755e-07,1.66869713006073e-08,8.08873863386436e-07,8.3038599608352e-07,8.39800156627774e-07
"73","Gadus macrocephalus",9,0,0,0.999996746626141,1.14538042915226e-07,0.999996643691049,0.99999673397429,0.999996860315308
"76","Boreogadus saida",9,0,0,0.256111376771001,0.0293429615828116,0.224773673932762,0.270166409637613,0.275502301672619
"76","Gadus chalcogrammus",9,0,0,0.743883638963365,0.0293424655492218,0.724492961431795,0.729828944217906,0.775220807028574
"76","Gadus macrocephalus",9,0,0,4.98114932193957e-06,5.01975017238839e-07,4.64956391498984e-06,4.74053450377573e-06,5.51725732432855e-06
"78","Boreogadus saida",9,0,0,2.24693143206963e-06,4.28793710216945e-07,1.80906126956762e-06,2.33349668829885e-06,2.61122112677679e-06
"78","Gadus chalcogrammus",9,0,0,0.999284736309079,0.000227495454741513,0.999084608652135,0.999251253423353,0.99951332441889
"78","Gadus macrocephalus",9,0,0,0.000713000784855971,0.000227733789347754,0.000484304325948964,0.000746108875288477,0.000913555366895349
"79","Boreogadus saida",9,0,0,0.0711627419777274,0.00953570268198591,0.0610829437593339,0.0746844643046031,0.0782490762182766
"79","Gadus chalcogrammus",9,0,0,8.26137126966142e-07,4.00742092244134e-08,7.83310736037502e-07,8.48729205290125e-07,8.49760251319397e-07
"79","Gadus macrocephalus",9,0,0,0.928836343164179,0.00953568875344561,0.921749986153573,0.925314673113315,0.93891611971802
"80","Boreogadus saida",9,1,0,0.789804360599983,0.0494178918228536,0.759582394226124,0.763195920038739,0.842643501450899
"80","Gadus chalcogrammus",9,1,0,1.35776445852492e-05,2.25576198042987e-05,4.26503692684508e-07,6.96199982040949e-07,3.76780133905409e-05
"80","Gadus macrocephalus",9,1,0,0.210182018424184,0.0494072429315146,0.157354091827246,0.236764407686243,0.240414914148373
"83","Boreogadus saida",9,0,0,3.5012633615812e-06,6.4703922865718e-07,3.05252624560053e-06,3.2184302076101e-06,4.19040865843732e-06
"83","Gadus chalcogrammus",9,0,0,1.28465115830191e-06,1.75248364798747e-07,1.10014792339614e-06,1.34467357236006e-06,1.41813534125826e-06
"83","Gadus macrocephalus",9,0,0,0.999995096015616,8.02147719970778e-07,0.999994259639649,0.999995328143527,0.999995735082859
"86","Boreogadus saida",9,1,0,0.942284778699915,0.00808472267025271,0.934815131243023,0.941811887503529,0.950156383673734
"86","Gadus chalcogrammus",9,1,0,1.72493700996736e-06,1.26583801260841e-06,8.71061915463282e-07,1.14053453388449e-06,3.07555420914187e-06
"86","Gadus macrocephalus",9,1,0,0.0577133605288948,0.0080844943796166,0.0498425949226494,0.0581846285964946,0.0651835482776804
"87","Boreogadus saida",9,0,0,2.81021006536372e-06,3.83529904762126e-07,2.53749651628041e-06,2.6515173995207e-06,3.2178123804136e-06
"87","Gadus chalcogrammus",9,0,0,0.000380301294963196,0.000557854175722485,4.15020399137619e-05,7.71895538194158e-05,0.000976745529984842
"87","Gadus macrocephalus",9,0,0,0.999616791061246,0.000557609522812388,0.999020603957201,0.999919439111409,0.999955727322652
"89","Boreogadus saida",9,0,0,3.11382767085417e-06,4.29099757521887e-07,2.6553218803561e-06,3.35742888603312e-06,3.36527242845014e-06
"89","Gadus chalcogrammus",9,0,0,0.2940510585866,0.0238030316700368,0.26899716868104,0.302167241216722,0.312206193256556
"89","Gadus macrocephalus",9,0,0,0.705945741115984,0.0238028869278666,0.687790407595052,0.697830063103148,0.730999400947827
"9","Boreogadus saida",9,2,0,0.630568387772734,0.0307520622889365,0.602573086795712,0.627894885745088,0.660836165473255
"9","Gadus chalcogrammus",9,2,0,1.3558077302562e-06,1.60321526088575e-07,1.21498094030184e-06,1.33182029615538e-06,1.51702383919626e-06
"9","Gadus macrocephalus",9,2,0,0.369430155781066,0.030752111928384,0.339162397658401,0.372103473535705,0.397425593812288
"91","Boreogadus saida",9,0,0,0.0199207774835023,0.0125597847498891,0.00753037942010749,0.0210914579640396,0.0313160971384405
"91","Gadus chalcogrammus",9,0,0,1.90585742334301e-06,1.84529264656717e-06,8.26128910177562e-07,8.56504190933445e-07,3.87753618405659e-06
"91","Gadus macrocephalus",9,0,0,0.980077145112233,0.0125579738745082,0.968682994306808,0.97890759788767,0.992465411058536
"92","Boreogadus saida",9,0,0,0.0500150893998869,0.0117871003552651,0.0420318479792319,0.0446144924794122,0.0625888382029455
"92","Gadus chalcogrammus",9,0,0,0.945741046493724,0.0137499112703707,0.931040396203918,0.952813513129286,0.954430100143303
"92","Gadus macrocephalus",9,0,0,0.00424381666874551,0.00299083110785812,0.00109132366678319,0.00529050441181649,0.00650662508909749
"93","Boreogadus saida",9,0,0,5.0569059671258e-06,4.40816080996176e-07,4.71396709030898e-06,4.91662593268117e-06,5.51908287322056e-06
"93","Gadus chalcogrammus",9,0,0,0.919773713495341,0.0381740493063757,0.878965865442693,0.939113973019704,0.944142340952281
"93","Gadus macrocephalus",9,0,0,0.0802211377909717,0.0381735810834142,0.0558528786144035,0.0608810315518863,0.121028487270763
"96","Boreogadus saida",8,0,0,0.00035734272500378,0.000326161701261421,2.95621945093968e-05,0.000405511204370009,0.000644180048036868
"96","Gadus chalcogrammus",8,0,0,0.697017168456748,0.0298376507404171,0.672593429328549,0.689427321126105,0.727892277815993
"96","Gadus macrocephalus",8,0,0,0.302625369398264,0.029512953510532,0.27207802010031,0.310167081708963,0.326762263232124
"97","Boreogadus saida",9,0,0,4.80209765894824e-06,3.26002781901964e-06,2.60025070218495e-06,3.30058759046537e-06,8.28022817392197e-06
"97","Gadus chalcogrammus",9,0,0,0.202461433756216,0.0179003405711218,0.191992113190509,0.192276936974108,0.221587576586715
"97","Gadus macrocephalus",9,0,0,0.797533623631257,0.017903652834054,0.7784039575828,0.807720393167221,0.808004535574145
"98","Boreogadus saida",9,0,0,3.06482847320337e-06,1.43508114784698e-06,2.04563308149254e-06,2.46936904544344e-06,4.59016437851014e-06
"98","Gadus chalcogrammus",9,0,0,0.0815901434190168,0.0567777963408364,0.0451416947794469,0.0530720125965416,0.142279003257691
"98","Gadus macrocephalus",9,0,0,0.918406680152401,0.0567793043887351,0.857716211679929,0.946925448907663,0.954856195182899
"T_118","Boreogadus saida",3,0,1,8.58894406894025e-06,NA,8.58894406894025e-06,8.58894406894025e-06,8.58894406894025e-06
"T_118","Gadus chalcogrammus",3,0,1,0.999979176397463,NA,0.999979176397463,0.999979176397463,0.999979176397463
"T_118","Gadus macrocephalus",3,0,1,1.22285945148266e-05,NA,1.22285945148266e-05,1.22285945148266e-05,1.22285945148266e-05
"T_188","Boreogadus saida",2,0,1,4.30590262806869e-05,NA,4.30590262806869e-05,4.30590262806869e-05,4.30590262806869e-05
"T_188","Gadus chalcogrammus",2,0,1,1.3869298689471e-05,NA,1.3869298689471e-05,1.3869298689471e-05,1.3869298689471e-05
"T_188","Gadus macrocephalus",2,0,1,0.999942580266644,NA,0.999942580266644,0.999942580266644,0.999942580266644
"T_55","Boreogadus saida",2,0,1,0.999985923392058,NA,0.999985923392058,0.999985923392058,0.999985923392058
"T_55","Gadus chalcogrammus",2,0,1,2.86640526586034e-06,NA,2.86640526586034e-06,2.86640526586034e-06,2.86640526586034e-06
"T_55","Gadus macrocephalus",2,0,1,1.12013957788684e-05,NA,1.12013957788684e-05,1.12013957788684e-05,1.12013957788684e-05
